2nd world war	World_War_II
britain	1974_British_Grand_Prix
britain	A1_Team_Great_Britain
britain	Battle_of_Britain
britain	Britannia
britain	British_Armed_Forces
britain	British_Army
britain	British_Empire
britain	British_English
britain	British_Grand_Prix
britain	British_Iron_Age
britain	British_Isles
britain	British_Raj
britain	British_Royal_Family
britain	British_literature
britain	British_nationality_law
britain	British_people
britain	Brittany
britain	Elite_Ice_Hockey_League
britain	England
britain	Great_Britain
britain	Great_Britain_national_rugby_league_team
britain	Ice_Hockey_Superleague
britain	Kingdom_of_England
britain	Kingdom_of_Great_Britain
britain	Monarchy_of_the_United_Kingdom
britain	Roman_Britain
britain	Roman_conquest_of_Britain
britain	Royal_Navy
britain	Sub-Roman_Britain
britain	UK_Singles_Chart
britain	United_Kingdom
britain	United_Kingdom_of_Great_Britain_and_Ireland
britain	Victorian_era
brothers	Brother_(Catholic)
brothers	African_American
brothers	Kyle_Busch
brothers	The_Jackson_5
browser	Web_browser
browser	User_interface
bruno mars	Bruno_Mars
brunssum	Brunssum
bucharest	Bucharest
bucharest	Romania
business	All-news_radio
business	Business_school
business	Harvard_Business_School
business	Incorporation_(business)
business	Commercial_bank
business	Economy_of_Japan
business	Film_industry
business	Master_of_Business_Administration
business	Wharton_School_of_the_University_of_Pennsylvania
ca	Air_China
ca	California
ca	Canada
ca	Canadian_Albums_Chart
ca	Canadian_Alliance
ca	Canadian_Army
ca	Canadian_Hot_100
ca	Canadian_dollar
ca	Cape_Town
ca	Catalan_language
ca	Catamarca_Province
ca	Central_America
ca	Christina_Aguilera
ca	Club_Africain
ca	Continental_Airlines
ca	Continental_Army
ca	Court_of_Appeal_of_England_and_Wales
ca	Demographics_of_California
ca	Los_Angeles
ca	RPM_(magazine)
ca	San_Francisco
ca	South_Carolina
ca	Circa
cal	Calgary_Flames
cal	California
cal	California_Golden_Bears_football
cal	California_League
cal	Carolina_League
cal	Los_Angeles_Angels_of_Anaheim
cal	Cal_Crutchlow
cal	Carolinian_language
cal	Continental_Airlines
cal	Supreme_Court_of_California
cal	University_of_California
calgary	Calgary
calgary	1988_Winter_Olympics
calgary	Calgary_Flames
calgary	Calgary_Roughnecks
cambridge	Cambridge
cambridge	Cambridge_United_F.C.
cambridge	Cambridge_University_Cricket_Club
cambridge	Cambridge_University_Press
cambridge	Ontario
cambridge	University_of_Cambridge
canada	Canada
canada	1991_Canadian_Grand_Prix
canada	1995_Canadian_Grand_Prix
canada	2000_Canadian_Grand_Prix
canada	2001_Canadian_Grand_Prix
canada	2004_Canadian_Grand_Prix
canada	Alberta
canada	Bank_of_Canada
canada	British_Army_Training_Unit_Suffield
canada	British_Columbia
canada	British_North_America
canada	Canada_Line
canada	Canada_men's_national_ice_hockey_team
canada	Canadian_Albums_Chart
canada	Canadian_Army
canada	Canadian_Broadcasting_Corporation
canada	Canadian_Confederation
canada	Canadian_Forces
canada	Canadian_French
canada	Canadian_Hot_100
canada	Canadian_dollar
canada	Canadian_football
canada	Canadian_wine
canada	Canadians
canada	Cinema_of_Canada
canada	Colombia_national_football_team
canada	Demographics_of_Canada
canada	Eastern_Canada
canada	Environment_Canada
canada	First_Nations
canada	Gloucestershire_County_Cricket_Club
canada	Governor_General_of_Canada
canada	Indian_people
canada	Invasion_of_Canada_(1775)
canada	Irish_Canadian
canada	Italian_Canadians
canada	Kingdom_of_Great_Britain
canada	Medicare_(Canada)
canada	Montreal
canada	Music_of_Canada
canada	Métis_people_(Canada)
canada	New_France
canada	Norwegian_Canadian
canada	Nunavut
canada	Ontario
canada	Polish_Canadians
canada	Prime_Minister_of_Canada
canada	Prohibition_in_Canada
canada	Province_of_Canada
canada	Provinces_and_territories_of_Canada
canada	Quebec
canada	Queen's_Privy_Council_for_Canada
canada	RPM_(magazine)
canada	Royal_Canadian_Air_Force
canada	Royal_Canadian_Navy
canada	Russians_in_Canada
canada	Saskatchewan
canada	Senate_of_Canada
canada	Swedish_Canadian
canada	Toronto
canada	Tourism_in_Canada
canada	UK_Albums_Chart
canada	Ukrainian_Canadian
canada	Upper_Canada
canada	Vietnamese_Canadian
canada	Western_Canada
canoe	Canadian_Albums_Chart
canoe	Canoe
canoe	Canoeing
canterbury	Canterbury
canterbury	Archbishop_of_Canterbury
canterbury	Canterbury_Region
canterbury	Canterbury_of_New_Zealand
canterbury	City_of_Canterbury
canterbury	St_Lawrence_Ground
car	Cardiff_City_F.C.
car	Carolina_Panthers
car	Central_African_Republic
car	Champ_Car
car	Automobile
car	Auto_racing
car	Panoz_DP01
car	Triumph_Motor_Company
cardiff	Cardiff
cardiff	BBC_Cymru_Wales
cardiff	Cardiff_Airport
cardiff	Cardiff_Arms_Park
cardiff	Cardiff_Blues
cardiff	Cardiff_Central_railway_station
cardiff	Cardiff_City_F.C.
cardiff	Cardiff_City_Stadium
cardiff	Cardiff_Devils
cardiff	Cardiff_Queen_Street_railway_station
cardiff	Cardiff_RFC
cardiff	Millennium_Stadium
cardiff	National_Assembly_for_Wales
cardiff	Ninian_Park
cardiff	SWALEC_Stadium
cardiff	The_Oval
cbs	CBC_Television
cbs	CBS
cbs	CBS_Interactive
cbs	CBS_News
cbs	CBS_Radio
cbs	CBS_Sports
cbs	Columbia_Business_School
cbs	Columbia_Records
cbs	KYW-TV
cbs	Late_Show_with_David_Letterman
cbs	NFL_on_CBS
cbs	NFL_on_Fox
cbs	NFL_on_NBC
cbs	Sony_Music_Entertainment
cbs	Statistics_Netherlands
cbs	The_NFL_Today
cbs	Westinghouse_Electric_(1886)
cdc	Caesarea
cdc	Centers_for_Disease_Control_and_Prevention
cdc	Control_Data_Corporation
cdc	Democratic_Convergence_of_Catalonia
cdc	International_Mathematical_Union
cell	Cell_(microprocessor)
cell	Cell_(biology)
cell	Cell_(comics)
cell	Cell_(geometry)
cell	Cell_(journal)
cell	Cell_Press
cell	Cell_biology
cell	Electrochemical_cell
cell	Hell_in_a_Cell
cell	Battery_(electricity)
chi	2006_Chicago_Bears_season
chi	2008_Chicago_Bears_season
chi	Chicago
chi	Chicago_Bears
chi	Chicago_Blackhawks
chi	Chicago_Bruisers
chi	Chicago_Bulls
chi	Chicago_Cubs
chi	Chicago_Rush
chi	Chicago_Sky
chi	Chicago_Wolves
chi	Chicoutimi_Saguenéens
chi	Chile
chi	China
chi	Boston_College
chi	Tufts_University
chi	University_of_Georgia
chi	University_of_Minnesota
chi	University_of_Washington
china	China
china	2004_Chinese_Grand_Prix
china	2005_Chinese_Grand_Prix
china	Beiyang_Government
china	Bombing_of_Chongqing
china	China_and_the_United_Nations
china	Chinese_American
china	Chinese_Canadian
china	Chinese_Civil_War
china	Chinese_cuisine
china	Chinese_mythology
china	Chinese_people
china	Chinese_people_in_Madagascar
china	First_Sino-Japanese_War
china	Han_Chinese
china	History_of_the_Republic_of_China
china	Iran_national_football_team
china	Jin_Dynasty_(1115–1234)
china	Mainland_China
china	Ming_Dynasty
china	Nationalist_Government
china	One-China_policy
china	Overseas_Chinese
china	People's_Liberation_Army
china	Qing_Dynasty
china	Republic_of_China_(1912–1949)
china	Republic_of_China_Air_Force
china	Second_Sino-Japanese_War
china	Shandong
china	Song_Dynasty
china	South_China_Sea
china	Standard_Chinese
china	Taiwan
china	Tang_Dynasty
china	Time_in_China
china	Xinjiang
china	Yuan_Dynasty
christian	Christian
christian	Anno_Domini
christian	Armenian_Apostolic_Church
christian	Bible
christian	Calvinism
christian	Caucasian_Albania
christian	Christendom
christian	Christiaan_Huygens
christian	Christian_Church
christian	Christian_Church_(Disciples_of_Christ)
christian	Christian_art
christian	Christian_democracy
christian	Christian_denomination
christian	Christian_music
christian	Christian_mythology
christian	Christian_philosophy
christian	Christian_right
christian	Christian_rock
christian	Christian_theology
christian	Christianity
christian	Christianity_in_Europe
christian	Christianity_in_India
christian	Christianity_in_Sri_Lanka
christian	Christianity_in_the_United_States
christian	Christianization
christian	Christianization_of_Kievan_Rus'
christian	Churches_of_Christ
christian	Contemporary_Christian_music
christian	Coptic_Orthodox_Church_of_Alexandria
christian	Dutch_Reformed_Church
christian	Early_Christianity
christian	Eastern_Christianity
christian	Eastern_Orthodox_Church
christian	Ethiopian_Orthodox_Tewahedo_Church
christian	Evangelicalism
christian	Gospel_music
christian	Hip_hop_music
christian	History_of_Christianity
christian	Jesus
christian	New_Testament
christian	Nuclear_sharing
christian	Orthodox_Christianity
christian	Persecution_of_Christians
christian	Private_school
christian	Religion
christian	Russian_Orthodox_Church
christian	Saint_Thomas_Christians
christian	Western_Christianity
cia	Central_Intelligence_Agency
cia	National_Security_Agency
cia	Special_Activities_Division
cia	The_World_Factbook
city	City
city	Adelaide
city	Bank-Monument_station
city	Bologna
city	Bradford_City_A.F.C.
city	Brisbane
city	Bristol_City_F.C.
city	Canberra
city	Capital_city
city	Cebu_City
city	City_of_Canterbury
city	City_of_London
city	City_of_Westminster
city	City_status_in_the_United_Kingdom
city	City_vs_Country_Origin
city	Derby
city	Dublin
city	Florence
city	London
city	London_City_Airport
city	Los_Angeles
city	Manchester_City_F.C.
city	Mecca
city	Mexico_City
city	Municipalities_of_Vietnam
city	New_York
city	New_York_City
city	New_York_City_Council
city	North_Vancouver_(city)
city	Padua
city	Ravenna
city	Rome
city	Siena
city	Stockholm
city	Sydney
city	Verona
city	Aberdeen
city	Administrative_divisions_of_Ukraine
city	Ancient_Rome
city	Barcelona
city	Basel
city	Basra
city	Belgrade
city	Boston
city	Bristol
city	Brussels
city	Chennai
city	Communes_of_France
city	Constantinople
city	Cork_(city)
city	Debrecen
city	Derry
city	Donetsk
city	Durban
city	Edinburgh
city	Federal_cities_of_Russia
city	Gloucester_(UK_Parliament_constituency)
city	Himera
city	Houston
city	Inverness
city	Jerusalem
city	Kabul
city	Kharkiv
city	Leeds
city	Liverpool
city	Local_government_in_the_United_States
city	Madrid
city	Manhattan
city	Metropolitan_area
city	Milan
city	Moscow
city	Munich
city	Nagasaki
city	New_Orleans
city	Newport
city	Prague
city	Pune
city	Riga
city	Salzburg
city	Sarajevo
city	Shanghai
city	Sheffield
city	Tokyo
city	Vancouver
city	Vancouver_City_Council
city	Venice
ck	Bloods
ck	CK_(album)
ck	Calvin_Klein
ck	Chaka_Khan
ck	Chevrolet_C/K
ck	Citizen_Kane
ck	Clark_Kent
ck	Cook_Islands
ck	Louis_C.K.
clinton	Bill_Clinton
clinton	George_Clinton_(musician)
clinton	George_Clinton_(vice_president)
clinton	Hillary_Rodham_Clinton
clinton	Presidency_of_Bill_Clinton
count	SQL
count	Count
count	Dracula
count	Pin_(professional_wrestling)
cuba	Cuba
cuba	Bay_of_Pigs_Invasion
cuba	Cuban_American
cabot trail	Cabot_Trail
california	Alta_California
california	Baja_California_peninsula
california	Bank_of_the_West_Classic
california	California
california	California_Aqueduct
california	California_Department_of_Transportation
california	California_Gold_Rush
california	California_Golden_Bears_football
california	California_League
california	California_Proposition_8
california	California_Republic
california	California_State_Legislature
california	California_locations_by_per_capita_income
california	Californio
california	Capital_punishment_in_California
california	Disneyland
california	Governor_of_California
california	Hollywood
california	Los_Angeles
california	Los_Angeles_Angels_of_Anaheim
california	Los_Angeles_County_Sheriff's_Department
california	San_Diego
california	San_Francisco
california	Southern_California
california	Spanish_missions_in_California
california	Supreme_Court_of_California
california	U.S._state
california	United_States
california	University_of_California
california	University_of_California_Press
cape breton island	Cape_Breton_Island
capitals	Indianapolis_Capitals
capitals	Washington_Capitals
capitals	Capital_city
captain john smith	John_Smith_(explorer)
carnival	Carnival
cars	Automobile
cars	Auto_racing
cars	Battery_electric_vehicle
carthage	Ancient_Carthage
carthage	Carthage
carthage	Exarchate_of_Africa
carthage	Tunis
cathedral	Cathedral
cathedral	Coventry_Cathedral
cathedral	Florence_Cathedral
cathedral	Notre_Dame_de_Paris
cathedral	Seville_Cathedral
cathedral	St_Paul's_Cathedral
cathedral	Peter_and_Paul_Cathedral
cathedral	The_Cathedral_and_the_Bazaar
catholics	Blessed_Virgin_Mary_(Roman_Catholic)
catholics	Catholic_Church
catholics	Catholicism
catholics	Christianity
catholics	Eastern_Catholic_Churches
catholics	Nicene_Creed
catholics	Notre_Dame_Fighting_Irish_football
catholics	Roman_Catholicism_in_the_Netherlands
cats	Felidae
cats	Fort_Worth_Cats
cats	Geelong_Football_Club
cats	Caterpillar_Inc.
cavaliers	1988–89_Cleveland_Cavaliers_season
cavaliers	Cavalry
cavaliers	Cleveland_Cavaliers
cavaliers	The_Cavaliers_Drum_and_Bugle_Corps
cavaliers	Vauxhall_Cavalier
cavaliers	Virginia_Cavaliers_football
cavaliers	Virginia_Cavaliers_men's_basketball
cavs	Cleveland_Cavaliers
census	Canada_2001_Census
census	Canada_2006_Census
census	Canada_2011_Census
census	Census
census	Census_in_the_United_Kingdom
census	New_Zealand_Census_of_Population_and_Dwellings
census	Russian_Census_(2002)
census	United_Kingdom_Census_2001
census	United_Kingdom_Census_2011
census	United_States_Census_Bureau
census	2010_United_States_Census
census	Australian_Bureau_of_Statistics
census	Demographic_history_of_Romania
census	Demographics_of_India
census	Roman_censor
central african republic	Central_African_Republic
centre back	Coach_(sport)
centre back	Defender_(association_football)
ceylon	Indian_Ocean_raid
ceylon	Sri_Lanka
chairman	Board_of_directors
chairman	Chairman
chairman	Chairman_of_the_Conservative_Party
chairman	Chairman_of_the_Joint_Chiefs_of_Staff
chairman	Entrepreneur
chairman	General_Secretary_of_the_Communist_Party_of_the_Soviet_Union
chairman	Microsoft
chairman	Premier_of_the_Soviet_Union
chairman	President_of_Afghanistan
chairman	President_of_the_Republic_of_China
chairman	Prime_Minister_of_Russia
chairman	Prime_Minister_of_Thailand
chairman	Republican_Conference_Chairman_of_the_United_States_House_of_Representatives
chairman	Speaker_(politics)
chairman	Professor
charger	Battery_charger
charger	Dodge_Charger_(LX)
charger	Horses_in_warfare
charger	San_Diego_Chargers
chechnya	Chechnya
chelsea	Chelsea_Clinton
chelsea	Chelsea_F.C.
chelsea	Everton_F.C.
chernobyl	Chernobyl_(city)
chernobyl	Chernobyl_disaster
chevrolet	Chevrolet
chevrolet	Chevrolet_Impala
chevrolet	Chevrolet_Monte_Carlo
chevrolet	General_Motors
chevrolet	Powerglide
chevrolet	RML_Group
chevy	Chevrolet
chevy	Opel_Corsa
chicago	1984–85_Chicago_Bulls_season
chicago	2005_Chicago_White_Sox_season
chicago	2006_Chicago_Bears_season
chicago	2008_Chicago_Bears_season
chicago	Allstate_Arena
chicago	Ameritech_Cup
chicago	Chicago
chicago	Chicago_Bears
chicago	Chicago_Blackhawks
chicago	Chicago_Bruisers
chicago	Chicago_Bulls
chicago	Chicago_Cubs
chicago	Chicago_Maroons_football
chicago	Chicago_Rush
chicago	Chicago_Sky
chicago	Chicago_Transit_Authority
chicago	Chicago_Tribune
chicago	Chicago_White_Sox
chicago	Chicago_Wolves
chicago	Chicago_blues
chicago	FSN_Chicago
chicago	Illinois
chicago	O'Hare_International_Airport
chicago	University_of_Chicago
chicago	Washington_Wizards
